"ENST_Id","ENST_Entscheidung","ENST_Stichwort"
12954,3162,149
12955,3162,158
12956,3162,171
12957,3162,79
12958,3161,149
12959,3161,217
12960,3161,75
12961,3161,82
12962,3163,49
12963,3163,51
12964,3163,52
12965,3163,210
12966,3163,144
12967,3163,175
12968,3164,192
12969,3164,208
12970,3164,209
12971,3164,156
12972,3164,187
12973,3164,77
12974,3165,210
12975,3165,211
12976,3165,82
12977,3165,235
12978,3165,221
12979,3166,131
12980,3166,132
12981,3166,165
12982,3166,174
12983,3166,210
12984,3166,213
12985,3167,97
12986,3167,158
12987,3167,160
12988,3167,49
12989,3167,78
12990,3168,52
12991,3168,158
12992,3168,211
12993,3168,104
12994,3168,248
12995,3168,97
12996,3169,126
12997,3169,129
12998,3169,132
12999,3169,79
13000,3169,247
13001,3170,127
13002,3170,149
13003,3170,150
13004,3170,160
13005,3170,119
13006,3170,120
13007,3171,99
13008,3171,76
13009,3171,79
13010,3171,215
13011,3171,53
13012,3171,168
13013,3172,13
13014,3172,14
13015,3172,15
13016,3172,53
13017,3172,49
13018,3172,158
13019,3172,82
13020,3172,119
13021,3172,213
13022,3173,78
13023,3173,52
13024,3173,53
13025,3173,75
13026,3173,160
13027,3174,75
13028,3174,87
13029,3174,53
13030,3174,227
13031,3174,103
13032,3175,231
13033,3175,97
13034,3175,100
13035,3175,53
13036,3175,87
13037,3175,160
13038,3176,158
13039,3176,160
13040,3176,150
13041,3176,119
13042,3176,233
13043,3176,235
13044,3176,50
13045,3176,52
13046,3176,221
13047,3177,97
13048,3177,100
13049,3177,187
13050,3177,66
13051,3177,222
13052,3177,208
13053,3177,209
13054,3177,82
13055,3177,89
13056,3178,119
13057,3178,213
13058,3178,237
13059,3178,239
13060,3178,132
13061,3179,82
13062,3179,83
13063,3179,84
13064,3179,215
13065,3179,247
13066,3179,152
13067,3179,193
13068,3179,206
13069,3179,118
13070,3180,118
13072,3180,119
13073,3180,158
13074,3180,82
13075,3180,84
13076,3181,155
13077,3181,182
13078,3181,183
13079,3181,152
13080,3181,226
13081,3181,82
13082,3181,247
13083,3182,117
13084,3182,124
13085,3182,223
13086,3182,175
13087,3182,111
13088,3182,51
13089,3183,82
13090,3183,65
13091,3183,237
13092,3183,180
13093,3184,117
13094,3184,119
13095,3184,174
13096,3184,140
13097,3184,79
13098,3185,77
13099,3185,82
13100,3185,247
13101,3185,158
13102,3185,97
13103,3186,193
13104,3186,79
13105,3186,82
13106,3186,83
13107,3186,152
13108,3186,97
13109,3187,97
13110,3187,158
13111,3187,79
13112,3187,83
13113,3187,253
13114,3188,97
13115,3188,75
13116,3188,79
13117,3188,82
13118,3188,178
13119,3189,140
13120,3189,175
13121,3189,210
13122,3189,235
13123,3189,82
13124,3189,192
13125,3189,97
13126,3190,184
13127,3190,144
13128,3190,79
13129,3190,253
13130,3191,97
13131,3192,237
13132,3192,111
13133,3192,180
13134,3193,222
13135,3193,239
13136,3193,232
13137,3193,132
13138,3193,168
13139,3194,168
13140,3194,232
13141,3194,239
13142,3194,131
13143,3194,132
13144,3195,158
13145,3195,171
13146,3195,132
13147,3195,111
13148,3195,215
13149,3196,132
13150,3196,201
13151,3196,144
13152,3197,150
13153,3197,180
13154,3197,132
13155,3197,223
13156,3198,126
13157,3198,111
13158,3198,223
13159,3198,165
13160,3198,172
13161,3199,222
13162,3199,210
13163,3199,209
13164,3199,148
13165,3199,150
13166,3199,95
13167,3200,97
13169,3200,189
13170,3200,161
13171,3201,79
13172,3201,83
13173,3201,184
13174,3201,225
13175,3202,239
13176,3202,82
13177,3202,208
13178,3202,222
13179,3203,75
13180,3203,79
13181,3203,158
13182,3204,131
13183,3204,132
13184,3204,133
13185,3204,233
13186,3204,225
13187,3204,208
13188,3204,82
13189,3205,95
13190,3205,97
13191,3205,82
13192,3205,247
13193,3205,201
13194,3205,103
13195,3206,126
13196,3206,129
13197,3206,82
13198,3206,111
13199,3207,132
13200,3207,144
13201,3207,75
13202,3207,82
13203,3207,225
13204,3207,209
13205,3208,209
13206,3208,237
13207,3208,239
13208,3208,82
13209,3209,150
13210,3209,172
13211,3209,209
13212,3209,198
13213,3209,201
13214,3209,82
13215,3210,209
13216,3210,217
13217,3210,222
13218,3210,148
13219,3210,133
13220,3210,82
13221,3211,152
13222,3211,119
13223,3211,201
13224,3211,235
13225,3212,223
13226,3212,132
13227,3212,82
13228,3213,82
13229,3213,170
13230,3213,171
13231,3213,205
13232,3214,119
13233,3214,152
13234,3214,213
13235,3214,156
13236,3214,97
13237,3214,90
13238,3215,182
13239,3215,183
13240,3215,242
13241,3215,103
13242,3216,186
13243,3216,237
13244,3216,198
13245,3216,209
13246,3216,82
13247,3216,210
13248,3217,190
13249,3217,195
13250,3217,202
13251,3217,244
13252,3217,157
13253,3217,182
13254,3217,242
13255,3217,77
13256,3217,97
13257,3218,82
13258,3218,202
13259,3218,208
13260,3218,126
13261,3218,156
13262,3218,181
13263,3219,132
13264,3219,191
13265,3219,201
13266,3219,209
13267,3219,148
13268,3219,150
13269,3220,119
13270,3220,122
13271,3220,82
13272,3220,89
13273,3220,158
13274,3221,122
13275,3221,82
13276,3221,89
13277,3221,156
13278,3222,191
13279,3222,223
13280,3222,82
13281,3222,142
13282,3222,100
13283,3223,202
13284,3223,209
13285,3223,97
13286,3223,82
13287,3224,111
13288,3224,112
13289,3224,228
13290,3224,226
13291,3224,210
13292,3224,82
13293,3224,138
13294,3224,141
13295,3224,160
13296,3225,106
13297,3225,213
13298,3225,119
13299,3225,158
13300,3225,160
13301,3225,126
13302,3225,140
13303,3225,141
13304,3226,77
13305,3226,82
13306,3226,84
13307,3226,87
13308,3226,247
13309,3226,52
13310,3226,223
13311,3226,158
13312,3227,206
13313,3227,158
13314,3227,119
13315,3227,150
13316,3227,87
13317,3228,131
13318,3228,181
13319,3228,187
13320,3228,194
13321,3228,202
13322,3228,207
13323,3228,208
13324,3228,244
13325,3228,157
13326,3229,172
13327,3229,237
13328,3229,52
13329,3229,213
13330,3229,246
13331,3229,119
13332,3230,49
13333,3230,51
13334,3230,237
13335,3230,165
13336,3230,172
13337,3230,144
13338,3230,226
13339,3231,12
13340,3231,13
13341,3231,14
13342,3231,155
13343,3231,181
13344,3231,187
13345,3231,198
13346,3231,209
13347,3231,65
13348,3231,66
13349,3231,222
13350,3231,82
13351,3232,181
13352,3232,182
13353,3232,190
13354,3232,202
13355,3232,13
13356,3232,14
13357,3232,21
13358,3232,240
13359,3233,21
13360,3233,240
13361,3233,190
13362,3233,202
13363,3233,244
13364,3233,66
13365,3234,124
13366,3234,223
13367,3234,158
13368,3234,160
13369,3234,140
13370,3234,13
13371,3234,15
13372,3234,52
13373,3234,54
13374,3234,119
13375,3235,157
13376,3235,14
13377,3235,200
13378,3235,209
13379,3235,222
13380,3236,127
13381,3236,131
13382,3236,149
13383,3236,150
13384,3236,161
13385,3236,119
13386,3236,13
13387,3236,14
13388,3236,238
13389,3236,222
13390,3237,79
13391,3237,80
13392,3237,82
13393,3237,152
13394,3237,119
13395,3237,111
13396,3237,193
13397,3238,208
13398,3238,209
13399,3238,150
13400,3238,156
13401,3238,187
13402,3238,82
13403,3239,140
13404,3239,86
13405,3239,150
13406,3239,156
13407,3239,203
13408,3239,235
13409,3240,237
13410,3240,172
13411,3240,180
13412,3240,186
13413,3240,65
13414,3241,222
13415,3241,190
13416,3241,194
13417,3241,198
13418,3241,204
13419,3241,181
13420,3241,111
13421,3242,148
13422,3242,150
13423,3242,119
13424,3242,82
13425,3242,84
13426,3242,201
13427,3243,152
13428,3243,119
13429,3243,201
13430,3243,111
13431,3243,82
13432,3244,91
13433,3245,102
13434,3245,94
13435,3245,97
13436,3246,129
13437,3247,124
13438,3248,81
13439,3248,60
13440,3248,159
13441,3248,132
13442,3249,132
13443,3249,119
13444,3249,191
13445,3250,221
13446,3250,150
13447,3250,144
13448,3250,127
13449,3251,158
13450,3251,100
13451,3251,97
13452,3252,97
13453,3253,210
13454,3253,229
13455,3253,223
13456,3253,211
13457,3253,158
13458,3253,171
13459,3254,126
13460,3254,128
13461,3255,144
13462,3255,226
13463,3256,226
13464,3256,144
13465,3257,189
13466,3257,195
13467,3258,277
13468,3258,90
13469,3258,97
13470,3259,171
13471,3259,132
13472,3260,277
13473,3260,90
13474,3260,102
13475,3260,103
13476,3261,277
13477,3261,90
13478,3261,102
13479,3261,103
13480,3262,262
13481,3262,82
13482,3262,84
13483,3262,140
13484,3262,158
13485,3263,262
13486,3263,82
13487,3263,140
13488,3263,150
13489,3263,158
13490,3264,126
13491,3264,127
13492,3264,82
13493,3264,83
13494,3264,262
13495,3265,262
13496,3265,82
13497,3265,83
13498,3265,97
13499,3265,152
13500,3266,262
13501,3266,152
13502,3266,82
13503,3266,97
13504,3267,262
13505,3267,82
13506,3267,156
13507,3268,262
13508,3268,82
13509,3268,156
13510,3269,262
13511,3269,82
13512,3269,83
13513,3269,171
13514,3269,132
13515,3270,262
13516,3270,82
13517,3270,83
13518,3270,253
13519,3270,172
13520,3270,176
13521,3271,262
13522,3271,82
13523,3271,140
13524,3271,119
13525,3272,191
13526,3272,82
13527,3272,262
13528,3272,148
13529,3272,30
13530,3273,262
13531,3273,82
13532,3273,130
13533,3273,132
13534,3275,262
13535,3275,82
13537,3275,152
13538,3275,213
13539,3275,127
13540,3275,132
13541,3275,221
13542,3276,262
13543,3276,82
13544,3276,97
13545,3276,30
13546,3276,191
13547,3276,83
13548,3277,132
13549,3277,103
13550,3278,262
13551,3278,82
13552,3278,30
13553,3278,132
13554,3278,97
13555,3279,262
13557,3279,209
13558,3279,79
13559,3279,82
13560,3279,132
13561,3280,75
13562,3280,87
13563,3280,158
13564,3281,132
13565,3281,103
13566,3281,213
13567,3281,148
13568,3282,262
13569,3282,82
13570,3282,83
13571,3282,97
13572,3282,158
13573,3283,262
13574,3283,82
13575,3283,83
13576,3283,158
13577,3284,198
13578,3284,209
13579,3284,156
13580,3284,262
13581,3284,82
13582,3285,160
13583,3285,82
13584,3285,262
13585,3286,132
13586,3286,82
13587,3286,262
13588,3287,158
13589,3287,126
13590,3288,97
13591,3288,100
13592,3288,158
13593,3288,223
13594,3289,262
13595,3289,82
13596,3289,132
13597,3289,144
13598,3290,97
13599,3290,87
13600,3290,158
13601,3291,158
13602,3291,124
13603,3292,155
13604,3292,162
13605,3292,100
13606,3293,103
13607,3293,104
13608,3294,132
13609,3294,145
13610,3295,119
13611,3295,129
13612,3296,158
13613,3296,100
13614,3296,103
13615,3298,262
13616,3298,82
13617,3298,198
13618,3298,187
13619,3298,97
13620,3298,89
13621,3299,82
13622,3299,83
13623,3299,253
13624,3299,262
13625,3299,140
13626,3300,223
13627,3301,132
13628,3301,32
13629,3301,191
13630,3301,82
13631,3301,262
13632,3302,132
13633,3302,11
13634,3303,156
13635,3303,187
13636,3303,198
13638,3304,183
13639,3304,103
13640,3305,82
13641,3305,83
13642,3305,90
13643,3305,215
13644,3305,262
13645,3305,277
13646,3305,158
13647,3306,262
13648,3306,82
13649,3306,97
13650,3306,100
13651,3307,240
13652,3308,65
13653,3308,198
13654,3308,75
13655,3308,156
13656,3308,181
13657,3309,198
13658,3309,156
13659,3309,187
13660,3309,75
13661,3309,89
13662,3309,97
13663,3309,221
13664,3310,132
13665,3310,129
13666,3310,221
13667,3311,272
13668,3311,80
13669,3311,84
13670,3311,152
13671,3311,209
13672,3312,144
13673,3312,132
13674,3312,191
13675,3313,213
13677,3313,226
13678,3313,140
13679,3314,213
13680,3314,150
13681,3314,226
13682,3315,231
13683,3315,98
13684,3315,100
13685,3315,253
13686,3316,65
13687,3316,209
13688,3317,153
13689,3317,277
13690,3317,90
13691,3317,144
13692,3317,103
13693,3317,97
13694,3318,223
13695,3318,152
13696,3319,153
13697,3319,119
13698,3320,272
13699,3320,80
13700,3320,83
13701,3320,81
13702,3320,152
13703,3321,209
13704,3321,32
13705,3321,186
13706,3322,242
13707,3322,204
13708,3323,262
13709,3323,82
13710,3323,89
13711,3323,156
13712,3323,198
13713,3324,148
13714,3324,186
13715,3324,97
13716,3325,150
13717,3325,222
13718,3326,148
13719,3326,186
13720,3326,97
13721,3327,159
13722,3327,132
13723,3327,144
13724,3327,213
13725,3327,83
13726,3327,84
13727,3328,46
13728,3329,152
13729,3329,82
13730,3329,262
13731,3330,229
13732,3331,32
13733,3331,206
13734,3331,207
13735,3331,209
13736,3331,82
13737,3331,262
13738,3332,103
13739,3332,148
13740,3332,150
13741,3332,153
13742,3333,32
13743,3333,205
13744,3333,209
13745,3333,82
13746,3333,262
13747,3333,140
13748,3333,158
13749,3306,168
13750,3334,132
13751,3334,262
13752,3334,82
13753,3334,89
13754,3334,222
13755,3334,99
13756,3335,158
13757,3335,262
13758,3335,82
13759,3335,79
13760,3335,253
13761,3335,83
13762,3335,77
13763,3336,173
13764,3336,174
13765,3336,213
13766,3336,132
13767,3336,210
13768,3337,75
13769,3337,82
13770,3337,262
13771,3337,132
13772,3337,150
13773,3337,213
13774,3337,210
13775,3338,127
13776,3338,77
13777,3338,190
13778,3339,262
13779,3339,82
13780,3339,97
13781,3339,175
13782,3341,119
13783,3341,229
13784,3341,228
13785,3341,81
13786,3341,87
13787,3341,242
13788,3342,77
13789,3342,81
13790,3342,223
13791,3342,97
13792,3342,103
13793,3342,221
13794,3342,65
13795,3343,132
13796,3343,213
13797,3343,215
13798,3343,150
13799,3344,158
13800,3344,79
13801,3344,222
13802,3344,97
13803,3344,122
13804,3344,229
13805,3345,221
13806,3345,144
13807,3345,117
13808,3347,173
13809,3347,174
13810,3347,135
13811,3348,226
13812,3348,119
13813,3348,135
13814,3349,150
13815,3349,152
13816,3349,79
13817,3349,247
13818,3349,97
13819,3349,119
13820,3349,103
13821,3350,223
13822,3350,176
13823,3350,210
13824,3350,79
13825,3350,119
13826,3351,32
13827,3351,209
13828,3351,132
13829,3351,82
13830,3351,262
13831,3352,240
13832,3352,163
13833,3352,186
13834,3352,119
13835,3352,205
13839,3353,278
13840,3354,79
13841,3354,132
13842,3354,119
13844,3355,132
13845,3355,209
13846,3355,32
13848,3356,82
13849,3356,279
13850,3356,100
13851,3356,140
13852,3357,82
13853,3357,83
13854,3357,262
13855,3357,89
13856,3358,272
13857,3358,80
13858,3358,247
13859,3358,152
13860,3359,262
13861,3359,82
13862,3359,83
13863,3359,152
13864,3359,104
13865,3359,103
13866,3359,242
13867,3359,69
13868,3360,132
13869,3360,189
13872,3360,281
13873,3361,213
13874,3361,132
13875,3362,105
13877,3362,83
13878,3362,210
13879,3362,150
13880,3362,144
13881,3363,132
13882,3364,222
13883,3364,103
13884,3364,221
13885,3365,153
13886,3365,140
13887,3365,226
13888,3366,174
13889,3366,223
13890,3367,53
13891,3367,97
13892,3368,272
13893,3368,273
13894,3368,80
13895,3368,152
13896,3368,79
13897,3369,75
13898,3369,82
13899,3369,262
13900,3369,207
13901,3370,144
13902,3370,158
13903,3370,75
13904,3370,82
13905,3370,262
13906,3370,253
13907,3371,126
13908,3371,128
13909,3371,132
13910,3371,83
13911,3371,278
13912,3372,126
13913,3372,128
13914,3372,132
13915,3372,121
13916,3372,153
13917,3373,223
13918,3373,140
13919,3373,97
13920,3373,100
13921,3374,152
13922,3374,79
13923,3374,139
13925,3375,282
13926,3376,132
13927,3376,145
13928,3376,103
13929,3376,81
13930,3377,153
13931,3378,277
13932,3378,90
13933,3378,153
13935,3378,97
13936,3379,103
13937,3380,153
13938,3380,122
13940,3381,127
13941,3381,149
13942,3381,150
13943,3382,127
13944,3382,149
13945,3382,103
13946,3383,163
13947,3383,169
13948,3383,211
13949,3384,277
13950,3384,90
13951,3384,84
13952,3384,247
13953,3384,224
13954,3385,168
13955,3385,131
13956,3385,132
13957,3386,97
13958,3386,82
13959,3386,83
13960,3386,262
13961,3386,152
13962,3386,201
13963,3386,207
13964,3386,198
13965,3386,206
13966,3387,153
13967,3387,104
13968,3388,262
13969,3388,82
13970,3388,83
13971,3388,144
13972,3389,97
13973,3389,158
13974,3389,82
13975,3389,83
13976,3390,191
13977,3390,262
13978,3390,82
13979,3390,97
13980,3391,222
13981,3391,150
13982,3391,144
13983,3392,262
13984,3392,82
13985,3392,83
13986,3392,152
13987,3393,152
13988,3393,82
13989,3393,83
13990,3393,262
13991,3394,209
13992,3394,32
13993,3394,262
13994,3394,82
13995,3394,217
13996,3395,132
13997,3395,93
13998,3395,97
13999,3396,30
14000,3396,191
14001,3396,209
14002,3396,262
14003,3396,82
14004,3396,227
14005,3396,32
14006,3397,30
14007,3397,233
14008,3397,209
14009,3397,32
14010,3397,227
14011,3397,82
14012,3397,262
14013,3398,204
14014,3398,82
14015,3398,262
14016,3399,182
14017,3399,183
14018,3399,144
14019,3399,103
14020,3399,210
14021,3400,222
14022,3400,205
14023,3401,233
14024,3401,205
14025,3401,162
14026,3401,163
14027,3402,132
14028,3402,165
14029,3402,129
14030,3403,233
14032,3403,97
14033,3403,82
14034,3403,262
14035,3403,139
14036,3404,205
14037,3404,132
14038,3404,81
14039,3404,82
14040,3404,209
14041,3404,32
14042,3404,153
14043,3405,190
14044,3405,97
14045,3406,208
14046,3406,148
14047,3406,156
14048,3406,209
14049,3406,32
14050,3407,132
14051,3407,168
14052,3407,144
14053,3407,82
14054,3407,262
14055,3407,226
14056,3408,150
14057,3408,284
14058,3409,284
14059,3409,46
14060,3410,132
14061,3411,227
14062,3411,222
14063,3412,227
14064,3412,222
14065,3413,189
14066,3413,205
14067,3413,159
14068,3413,66
14069,3413,144
14070,3413,75
14072,3414,14
14073,3414,240
14074,3415,14
14075,3415,240
14076,3415,190
14077,3416,158
14078,3416,222
14079,3417,53
14080,3417,82
14081,3417,83
14082,3417,262
14083,3417,158
14084,3418,158
14085,3418,82
14086,3418,83
14087,3418,84
14088,3418,262
14089,3418,150
14090,3419,32
14091,3419,208
14092,3419,209
14093,3419,156
14094,3419,181
14095,3419,187
14096,3420,80
14097,3420,119
14098,3420,152
14099,3420,103
14100,3420,220
14101,3421,103
14102,3421,119
14103,3421,145
14104,3422,103
14105,3422,150
14106,3422,119
14107,3423,91
14108,3423,173
14109,3423,247
14110,3423,97
14111,3424,222
14112,3425,207
14113,3425,208
14114,3425,209
14115,3425,32
14116,3425,156
14117,3425,187
14118,3426,144
14119,3427,158
14120,3427,262
14121,3427,79
14122,3427,82
14123,3427,129
14124,3428,262
14125,3428,158
14126,3428,82
14127,3428,84
14128,3428,247
14129,3429,158
14130,3429,262
14131,3429,79
14132,3429,82
14133,3429,103
14134,3429,220
14135,3430,262
14136,3430,140
14137,3430,79
14138,3430,82
14139,3430,97
14140,3430,83
14141,3431,272
14142,3431,152
14143,3431,227
14144,3431,77
14145,3431,80
14146,3431,83
14147,3431,90
14148,3432,84
14149,3432,241
14150,3432,262
14151,3432,247
14152,3432,119
14153,3432,120
14154,3433,84
14155,3433,158
14156,3433,262
14157,3433,82
14158,3433,247
14159,3434,132
14160,3434,148
14161,3434,225
14162,3435,225
14163,3435,158
14164,3435,87
14165,3435,127
14166,3435,132
14167,3435,246
14168,3435,97
14169,3436,158
14170,3436,171
14171,3436,132
14172,3436,124
14173,3436,223
14174,3437,132
14175,3437,148
14176,3437,229
14177,3438,272
14178,3438,273
14179,3438,80
14180,3438,152
14181,3438,277
14182,3438,97
14183,3438,102
14184,3438,278
14185,3438,229
14186,3439,95
14187,3439,97
14188,3439,83
14189,3439,285
14190,3440,211
14191,3440,158
14192,3440,104
14193,3441,156
14194,3441,181
14195,3441,97
14196,3442,152
14197,3442,84
14198,3443,171
14199,3443,132
14200,3443,97
14201,3444,132
14202,3444,175
14203,3444,221
14204,3445,156
14205,3445,187
14206,3445,97
14207,3446,156
14208,3446,181
14209,3446,187
14210,3446,97
14211,3447,156
14212,3447,187
14213,3447,97
14214,3447,83
14215,3448,149
14216,3448,160
14217,3448,140
14218,3448,97
14219,3449,253
14220,3449,97
14221,3450,210
14222,3450,127
14223,3451,221
14224,3451,34
14225,3452,119
14226,3452,161
14227,3452,215
14228,3452,140
14229,3453,176
14230,3453,79
14231,3453,83
14232,3453,253
14233,3453,140
14234,3454,191
14235,3454,97
14236,3455,97
14237,3455,233
14239,3456,132
14240,3456,225
14241,3456,97
14242,3457,198
14243,3457,156
14244,3457,207
14245,3457,94
14246,3458,79
14247,3458,87
14248,3458,215
14249,3458,158
14250,3459,79
14251,3459,87
14252,3459,215
14253,3459,161
14254,3460,97
14255,3460,152
14256,3460,79
14257,3460,87
14258,3460,104
14259,3461,262
14260,3461,233
14261,3461,132
14262,3461,147
14263,3461,148
14264,3461,97
14266,3462,243
14267,3462,144
14268,3463,144
14269,3463,174
14270,3463,210
14271,3464,52
14272,3464,53
14273,3464,158
